data,sample_size,RMSE,MAE,time_took,kernel
airplane,5680,0.976465801,,68.818479,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,1.000926885,,98.463049,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,1.04410114,,135.230299,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,1.022682024,,180.851638,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.979346818,,234.946486,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,1.021294311,,299.618045,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,1.279731654,,374.20442,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,1.007548819,,459.96447,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12080,0.906138113,,558.487491,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12880,1.013611056,,670.992785,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,13680,0.938123321,,795.828315,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,14480,1.064074202,,936.934596,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,15280,1.043359646,,1091.657473,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,0.56513701,0.535272455,0.018832,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,880,0.986113799,0.676443001,1.525458,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,1680,0.795445846,0.574370848,3.784666,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,2480,1.027794484,0.69381418,8.226807,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,3280,0.955309635,0.63742939,15.314649,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4080,0.877221471,0.620125758,25.686931,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4880,1.146536342,0.678226055,40.183511,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,5680,1.089963951,0.68759675,59.54539,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,0.990166494,0.643098696,84.873816,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,1.076121036,0.675879037,116.429876,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,0.963707542,0.637008671,155.407182,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.941293345,0.642989685,202.008967,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,1.010759861,0.653273018,257.241266,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,0.979254851,0.665878462,321.906586,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,1.018352708,0.643965718,394.796162,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12080,0.935979561,0.640185368,479.906658,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12880,1.063181025,0.673704934,576.243814,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,13680,0.952263886,0.64343799,683.671882,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,14480,0.938348034,0.640232571,804.42106,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,15280,0.963393988,0.638498359,937.681694,"RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,0.445266653,,0.032022,RationalQuadratic(alpha=0.1
airplane,880,1.324696378,,1.620302,RationalQuadratic(alpha=0.1
airplane,1680,0.961532025,,4.083744,RationalQuadratic(alpha=0.1
airplane,2480,0.91312233,,8.946466,RationalQuadratic(alpha=0.1
airplane,3280,1.041638224,,16.970932,RationalQuadratic(alpha=0.1
airplane,4080,1.103903389,,28.360813,RationalQuadratic(alpha=0.1
airplane,4880,0.977264891,,44.535981,RationalQuadratic(alpha=0.1
airplane,5680,1.154298195,,66.339939,RationalQuadratic(alpha=0.1
airplane,6480,0.905120342,,846.737453,RationalQuadratic(alpha=0.1
airplane,7280,1.072998723,,1231.284547,RationalQuadratic(alpha=0.1
airplane,8080,0.908534789,,1564.952216,RationalQuadratic(alpha=0.1
airplane,8880,1.002948539,,1765.187049,RationalQuadratic(alpha=0.1
airplane,9680,0.929333757,,2443.902166,RationalQuadratic(alpha=0.1
airplane,10480,0.963989194,,3200.551407,RationalQuadratic(alpha=0.1
airplane,11280,1.000726489,,3408.829684,RationalQuadratic(alpha=0.1
airplane,12080,0.923354418,,4364.881369,RationalQuadratic(alpha=0.1
airplane,12880,0.945663374,,4992.94696,RationalQuadratic(alpha=0.1
airplane,13680,1.064752526,,6552.690837,RationalQuadratic(alpha=0.1
airplane,14480,0.97877104,,6984.174592,RationalQuadratic(alpha=0.1
airplane,15280,0.860289346,,8150.95677,RationalQuadratic(alpha=0.1
airplane,80,1.121143046,,0.014992,RationalQuadratic(alpha=0.1
airplane,880,1.061034071,,1.590864,RationalQuadratic(alpha=0.1
airplane,1680,1.029289871,,3.846601,RationalQuadratic(alpha=0.1
airplane,2480,0.979495547,,8.248057,RationalQuadratic(alpha=0.1
airplane,3280,0.996971027,,15.310362,RationalQuadratic(alpha=0.1
airplane,4080,0.91188027,,25.670731,RationalQuadratic(alpha=0.1
airplane,4880,0.972504818,,40.163236,RationalQuadratic(alpha=0.1
airplane,5680,0.929763295,,552.259262,RationalQuadratic(alpha=0.1
airplane,6480,1.099251391,,792.147965,RationalQuadratic(alpha=0.1
airplane,7280,0.906037371,,1041.126468,RationalQuadratic(alpha=0.1
airplane,8080,1.019297994,,1394.214363,RationalQuadratic(alpha=0.1
airplane,8880,0.939029742,,1907.711525,RationalQuadratic(alpha=0.1
airplane,9680,1.030555943,,2437.241901,RationalQuadratic(alpha=0.1
airplane,10480,0.900218025,,3053.42927,RationalQuadratic(alpha=0.1
airplane,11280,0.911472537,,3409.457998,RationalQuadratic(alpha=0.1
airplane,12080,0.942983568,,4148.395392,RationalQuadratic(alpha=0.1
airplane,12880,0.925803828,,5251.653939,RationalQuadratic(alpha=0.1
airplane,13680,0.899198995,,6242.194502,RationalQuadratic(alpha=0.1
airplane,14480,0.989942557,,7352.958122,RationalQuadratic(alpha=0.1
airplane,15280,0.931532477,,8156.178049,RationalQuadratic(alpha=0.1
airplane,80,1.869177895,,0.014784,RationalQuadratic(alpha=0.1
airplane,880,0.958193583,,1.55396,RationalQuadratic(alpha=0.1
airplane,1680,0.931034835,,3.846864,RationalQuadratic(alpha=0.1
airplane,2480,0.995937132,,8.238823,RationalQuadratic(alpha=0.1
airplane,3280,1.048203017,,15.351935,RationalQuadratic(alpha=0.1
airplane,4080,0.981755471,,233.360211,RationalQuadratic(alpha=0.1
airplane,4880,1.011604514,,368.94134,RationalQuadratic(alpha=0.1
airplane,5680,0.985363906,,59.498568,RationalQuadratic(alpha=0.1
airplane,6480,0.988208283,,754.560083,RationalQuadratic(alpha=0.1
airplane,7280,0.937180212,,1042.076152,RationalQuadratic(alpha=0.1
airplane,8080,0.950958872,,1464.940832,RationalQuadratic(alpha=0.1
airplane,8880,1.088622932,,1821.167722,RationalQuadratic(alpha=0.1
airplane,9680,0.950111458,,2326.642922,RationalQuadratic(alpha=0.1
airplane,10480,1.001238977,,3201.920043,RationalQuadratic(alpha=0.1
airplane,11280,0.884336757,,3587.551063,RationalQuadratic(alpha=0.1
airplane,12080,0.86185511,,4366.459,RationalQuadratic(alpha=0.1
airplane,12880,0.932176143,,4992.468587,RationalQuadratic(alpha=0.1
airplane,13680,0.920639292,,5932.807945,RationalQuadratic(alpha=0.1
airplane,14480,0.880831377,,6988.836073,RationalQuadratic(alpha=0.1
airplane,15280,0.85303379,,8156.509519,RationalQuadratic(alpha=0.1
airplane,80,1.281461924,,0.021592,RationalQuadratic(alpha=0.1
airplane,880,0.897236317,,1.531919,RationalQuadratic(alpha=0.1
airplane,1680,0.949848449,,4.053003,RationalQuadratic(alpha=0.1
airplane,2480,0.941139579,,8.9744,RationalQuadratic(alpha=0.1
airplane,3280,1.094252473,,16.986259,RationalQuadratic(alpha=0.1
airplane,4080,1.000439615,,28.503574,RationalQuadratic(alpha=0.1
airplane,4880,0.966049361,,44.845229,RationalQuadratic(alpha=0.1
airplane,5680,0.83725649,,621.642492,RationalQuadratic(alpha=0.1
airplane,6480,1.052011905,,876.178829,RationalQuadratic(alpha=0.1
airplane,7280,0.927300326,,1330.754964,RationalQuadratic(alpha=0.1
airplane,8080,1.127863636,,1702.571307,RationalQuadratic(alpha=0.1
airplane,8880,0.899461644,,2068.915739,RationalQuadratic(alpha=0.1
airplane,9680,0.951291925,,2424.116473,RationalQuadratic(alpha=0.1
airplane,10480,0.963539554,,2947.148338,RationalQuadratic(alpha=0.1
airplane,11280,0.988869751,,3232.342626,RationalQuadratic(alpha=0.1
airplane,12080,0.951820597,,3076.889966,RationalQuadratic(alpha=0.1
airplane,12880,0.848078566,,5269.467569,RationalQuadratic(alpha=0.1
airplane,13680,0.969082964,,5949.146423,RationalQuadratic(alpha=0.1
airplane,14480,0.980784427,,6998.553791,RationalQuadratic(alpha=0.1
airplane,15280,0.915008961,,8602.54096,RationalQuadratic(alpha=0.1
airplane,80,2.119627223,,0.136787,RationalQuadratic(alpha=0.1
airplane,880,0.991050179,,1.522045,RationalQuadratic(alpha=0.1
airplane,1680,0.875426305,,3.938113,RationalQuadratic(alpha=0.1
airplane,2480,1.195747827,,8.510042,RationalQuadratic(alpha=0.1
airplane,3280,1.397159854,,15.921624,RationalQuadratic(alpha=0.1
airplane,4080,0.935936313,,26.78562,RationalQuadratic(alpha=0.1
airplane,4880,1.09015761,,41.764078,RationalQuadratic(alpha=0.1
airplane,5680,1.000657127,,546.482294,RationalQuadratic(alpha=0.1
airplane,6480,0.957726305,,783.702466,RationalQuadratic(alpha=0.1
airplane,7280,0.925763851,,1080.323887,RationalQuadratic(alpha=0.1
airplane,8080,0.99420456,,1374.758352,RationalQuadratic(alpha=0.1
airplane,8880,0.947604156,,1885.177576,RationalQuadratic(alpha=0.1
airplane,9680,0.886664712,,2526.699146,RationalQuadratic(alpha=0.1
airplane,10480,0.927066264,,3163.667557,RationalQuadratic(alpha=0.1
airplane,11280,1.060164899,,3715.350151,RationalQuadratic(alpha=0.1
airplane,12080,0.90582583,,4967.276762,RationalQuadratic(alpha=0.1
airplane,12880,0.941082244,,5168.999658,RationalQuadratic(alpha=0.1
airplane,13680,0.942833254,,6299.124527,RationalQuadratic(alpha=0.1
airplane,14480,0.863501387,,8525.295012,RationalQuadratic(alpha=0.1
airplane,15280,0.91444255,,9526.670868,RationalQuadratic(alpha=0.1
airplane,80,1.358026726,0.765862074,0.019049,RationalQuadratic(alpha=0.1
airplane,880,1.286557643,0.730387126,1.537871,RationalQuadratic(alpha=0.1
airplane,1680,1.147648138,0.729881754,3.808862,RationalQuadratic(alpha=0.1
airplane,2480,1.025995212,0.689815492,8.248031,RationalQuadratic(alpha=0.1
airplane,3280,0.892105129,0.618114935,15.387744,RationalQuadratic(alpha=0.1
airplane,4080,0.832715083,0.609642007,25.904715,RationalQuadratic(alpha=0.1
airplane,4880,1.078810152,0.677889083,40.315648,RationalQuadratic(alpha=0.1
airplane,5680,0.939017027,0.60193825,552.68125,RationalQuadratic(alpha=0.1
airplane,6480,0.87595596,0.599368447,755.067806,RationalQuadratic(alpha=0.1
airplane,7280,0.914999768,0.606629778,682.987117,RationalQuadratic(alpha=0.1
airplane,8080,0.928304409,0.586637655,1537.676622,RationalQuadratic(alpha=0.1
airplane,8880,0.919956415,0.604372616,2001.161723,RationalQuadratic(alpha=0.1
airplane,9680,0.933877654,0.620911222,2326.508975,RationalQuadratic(alpha=0.1
airplane,10480,0.928116575,0.611186352,3207.918954,RationalQuadratic(alpha=0.1
airplane,11280,0.984661227,0.608479423,3592.074323,RationalQuadratic(alpha=0.1
airplane,12080,1.049036272,0.632662037,4149.284791,RationalQuadratic(alpha=0.1
airplane,12880,0.965936133,0.619258,4989.638966,RationalQuadratic(alpha=0.1
airplane,13680,0.856041494,0.592662834,6236.065884,RationalQuadratic(alpha=0.1
airplane,14480,0.889496153,0.594967806,7348.450903,RationalQuadratic(alpha=0.1
airplane,15280,1.055742243,0.637199127,8161.181598,RationalQuadratic(alpha=0.1
airplane,80,0.445266653,,0.032022,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,880,1.324696378,,1.620302,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,1680,0.961532025,,4.083744,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,2480,0.91312233,,8.946466,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,3280,1.041638224,,16.970932,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4080,1.103903389,,28.360813,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4880,0.977264891,,44.535981,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,5680,1.154298195,,66.339939,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,6480,0.905120342,,846.737453,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,7280,1.072998723,,1231.284547,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8080,0.908534789,,1564.952216,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8880,1.002948539,,1765.187049,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,9680,0.929333757,,2443.902166,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,10480,0.963989194,,3200.551407,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,11280,1.000726489,,3408.829684,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12080,0.923354418,,4364.881369,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12880,0.945663374,,4992.94696,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,13680,1.064752526,,6552.690837,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,14480,0.97877104,,6984.174592,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,15280,0.860289346,,8150.95677,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,80,1.121143046,,0.014992,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,880,1.061034071,,1.590864,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,1680,1.029289871,,3.846601,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,2480,0.979495547,,8.248057,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,3280,0.996971027,,15.310362,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4080,0.91188027,,25.670731,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4880,0.972504818,,40.163236,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,5680,0.929763295,,552.259262,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,6480,1.099251391,,792.147965,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,7280,0.906037371,,1041.126468,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8080,1.019297994,,1394.214363,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8880,0.939029742,,1907.711525,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,9680,1.030555943,,2437.241901,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,10480,0.900218025,,3053.42927,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,11280,0.911472537,,3409.457998,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12080,0.942983568,,4148.395392,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12880,0.925803828,,5251.653939,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,13680,0.899198995,,6242.194502,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,14480,0.989942557,,7352.958122,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,15280,0.931532477,,8156.178049,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,80,1.869177895,,0.014784,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,880,0.958193583,,1.55396,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,1680,0.931034835,,3.846864,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,2480,0.995937132,,8.238823,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,3280,1.048203017,,15.351935,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4080,0.981755471,,233.360211,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4880,1.011604514,,368.94134,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,5680,0.985363906,,59.498568,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,6480,0.988208283,,754.560083,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,7280,0.937180212,,1042.076152,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8080,0.950958872,,1464.940832,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8880,1.088622932,,1821.167722,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,9680,0.950111458,,2326.642922,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,10480,1.001238977,,3201.920043,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,11280,0.884336757,,3587.551063,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12080,0.86185511,,4366.459,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12880,0.932176143,,4992.468587,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,13680,0.920639292,,5932.807945,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,14480,0.880831377,,6988.836073,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,15280,0.85303379,,8156.509519,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,80,1.281461924,,0.021592,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,880,0.897236317,,1.531919,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,1680,0.949848449,,4.053003,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,2480,0.941139579,,8.9744,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,3280,1.094252473,,16.986259,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4080,1.000439615,,28.503574,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4880,0.966049361,,44.845229,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,5680,0.83725649,,621.642492,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,6480,1.052011905,,876.178829,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,7280,0.927300326,,1330.754964,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8080,1.127863636,,1702.571307,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8880,0.899461644,,2068.915739,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,9680,0.951291925,,2424.116473,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,10480,0.963539554,,2947.148338,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,11280,0.988869751,,3232.342626,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12080,0.951820597,,3076.889966,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12880,0.848078566,,5269.467569,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,13680,0.969082964,,5949.146423,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,14480,0.980784427,,6998.553791,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,15280,0.915008961,,8602.54096,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,80,2.119627223,,0.136787,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,880,0.991050179,,1.522045,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,1680,0.875426305,,3.938113,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,2480,1.195747827,,8.510042,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,3280,1.397159854,,15.921624,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4080,0.935936313,,26.78562,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4880,1.09015761,,41.764078,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,5680,1.000657127,,546.482294,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,6480,0.957726305,,783.702466,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,7280,0.925763851,,1080.323887,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8080,0.99420456,,1374.758352,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8880,0.947604156,,1885.177576,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,9680,0.886664712,,2526.699146,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,10480,0.927066264,,3163.667557,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,11280,1.060164899,,3715.350151,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12080,0.90582583,,4967.276762,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12880,0.941082244,,5168.999658,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,13680,0.942833254,,6299.124527,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,14480,0.863501387,,8525.295012,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,15280,0.91444255,,9526.670868,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,80,1.358026726,0.765862074,0.019049,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,880,1.286557643,0.730387126,1.537871,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,1680,1.147648138,0.729881754,3.808862,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,2480,1.025995212,0.689815492,8.248031,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,3280,0.892105129,0.618114935,15.387744,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4080,0.832715083,0.609642007,25.904715,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,4880,1.078810152,0.677889083,40.315648,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,5680,0.939017027,0.60193825,552.68125,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,6480,0.87595596,0.599368447,755.067806,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,7280,0.914999768,0.606629778,682.987117,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8080,0.928304409,0.586637655,1537.676622,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,8880,0.919956415,0.604372616,2001.161723,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,9680,0.933877654,0.620911222,2326.508975,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,10480,0.928116575,0.611186352,3207.918954,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,11280,0.984661227,0.608479423,3592.074323,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12080,1.049036272,0.632662037,4149.284791,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,12880,0.965936133,0.619258,4989.638966,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,13680,0.856041494,0.592662834,6236.065884,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,14480,0.889496153,0.594967806,7348.450903,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,15280,1.055742243,0.637199127,8161.181598,"RationalQuadratic(alpha=0.1, length_scale=1)"
airplane,80,1.3952745,,0.205228,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,880,0.931744264,,1.509315,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,1680,0.840618966,,3.81225,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,2480,0.8591023,,64.377013,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,3280,0.893951236,,104.342383,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4080,0.918558853,,200.301105,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4880,0.890388742,,282.269848,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,5680,0.859733596,,500.725194,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,6480,0.921194176,,717.539678,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,7280,0.929675973,,1092.750793,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8080,0.904653379,,1256.952582,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8880,0.90196017,,1548.78652,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,9680,0.919720687,,2208.236478,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,10480,0.962223857,,2478.721681,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,11280,0.986159619,,3410.159601,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12080,0.968284922,,4150.023554,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12880,1.041776344,,4730.64172,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,13680,0.940252807,,5927.730024,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,14480,0.985401015,,7348.152443,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,15280,0.942954703,,8150.165842,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,80,1.2412381,,0.017191,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,880,0.85525532,,1.429011,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,1680,1.060050213,,3.797323,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,2480,0.859016736,,34.636296,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,3280,0.994476958,,117.285154,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4080,0.901318994,,200.642942,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4880,0.921461133,,282.503094,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,5680,1.009269469,,448.631702,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,6480,1.083631308,,718.083111,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,7280,0.977515376,,991.414708,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8080,0.9479907,,1327.540286,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8880,0.92108109,,1731.270426,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,9680,0.918787475,,2211.641035,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,10480,0.902087226,,2625.297381,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,11280,0.872529103,,3232.055756,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12080,0.900548701,,4580.470839,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12880,0.934636117,,4732.125709,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,13680,0.983868946,,5311.789785,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,14480,0.988525717,,6985.517164,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,15280,0.942408897,,8152.509187,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,80,1.656298871,,0.228755,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,880,1.422214696,,1.491014,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,1680,0.938865478,,3.81443,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,2480,0.99006691,,61.139459,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,3280,0.931981475,,104.528349,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4080,0.901828489,,211.527152,"RationalQuadratic(alpha=2, length_scale=0.5)"
